c_acc_number,cqr_longitude,cqr_latitude,zone_name_from_coordinates,cqr_acc_id_org,isthecustomeravailable,trw_id
NEWACCOUNT-36.1218811199069,36.12188112,-0.183735361,,-1,NO,58612
NEWACCOUNT-36.12190995365381,36.12190995,-0.17104388,,-1,NO,58622
NEWACCOUNT-36.12192805856466,36.12192806,-0.168342907,,-1,NO,58625
NEWACCOUNT-36.12193074077368,36.12193074,-0.2141179,,-1,NO,58626
NEWACCOUNT-36.12193442881107,36.12193443,-0.21455845,,-1,NO,58628
NEWACCOUNT-36.12193677574396,36.12193678,-0.259525969,,-1,NO,58629
NEWACCOUNT-36.12194582819939,36.12194583,-0.173738817,,-1,NO,58634
NEWACCOUNT-36.121948175132275,36.12194818,-0.179219214,,-1,NO,58635
NEWACCOUNT-36.12195521593094,36.12195522,-0.250178563,,-1,NO,58637
NEWACCOUNT-36.12195957452059,36.12195957,-0.270715354,,-1,NO,58639
NEWACCOUNT-36.12196359783411,36.1219636,-0.264518849,,-1,NO,58641
NEWACCOUNT-36.12198036164045,36.12198036,-0.271696026,,-1,NO,58645
NEWACCOUNT-36.121985390782356,36.12198539,-0.271055991,,-1,NO,58647
NEWACCOUNT-36.12198706716299,36.12198707,-0.25822377,,-1,NO,58648
NEWACCOUNT-36.12198706716299,36.12198707,-0.175728001,,-1,NO,58649
NEWACCOUNT-36.12200550734997,36.12200551,-0.17206412,,-1,NO,58651
NEWACCOUNT-36.12200852483511,36.12200852,-0.269045027,,-1,NO,58653
NEWACCOUNT-36.122014224529266,36.12201422,-0.250011932,,-1,NO,58657
NEWACCOUNT-36.12204037606716,36.12204038,-0.214714688,,-1,NO,58668
NEWACCOUNT-36.122047416865826,36.12204742,-0.27334389,,-1,NO,58670
NEWACCOUNT-36.12204808741808,36.12204809,-0.287192304,,-1,NO,58671
NEWACCOUNT-36.122051775455475,36.12205178,-0.214116895,,-1,NO,58675
NEWACCOUNT-36.122052781283855,36.12205278,-0.263042644,,-1,NO,58676
NEWACCOUNT-36.12205479294062,36.12205479,-0.269001442,,-1,NO,58677
NEWACCOUNT-36.12207356840372,36.12207357,-0.271587398,,-1,NO,58681
NEWACCOUNT-36.1220745742321,36.12207457,-0.247109809,,-1,NO,58682
NEWACCOUNT-36.12208027392626,36.12208027,-0.263109363,,-1,NO,58683
NEWACCOUNT-36.122084967792034,36.12208497,-0.25010145,,-1,NO,58684
NEWACCOUNT-36.122084967792034,36.12208497,-0.176088421,,-1,NO,58685
NEWACCOUNT-36.12208630889654,36.12208631,-0.262702677,,-1,NO,58686
NEWACCOUNT-36.12209100276232,36.122091,-0.294519334,Southern Zone,-1,NO,58689
NEWACCOUNT-36.12208932638169,36.12208933,-0.16798718,,-1,NO,58688
NEWACCOUNT-36.12209502607584,36.12209503,-0.167977458,,-1,NO,58693
NEWACCOUNT-36.12209938466549,36.12209938,-0.233222124,,-1,NO,58694
NEWACCOUNT-36.12210005521774,36.12210006,-0.26022803,,-1,NO,58695
NEWACCOUNT-36.122104078531265,36.12210408,-0.17948911,,-1,NO,58696
NEWACCOUNT-36.12211547791958,36.12211548,-0.270429032,,-1,NO,58698
NEWACCOUNT-36.122116819024086,36.12211682,-0.176307355,,-1,NO,58699
NEWACCOUNT-36.122127547860146,36.12212755,-0.172355139,,-1,NO,58707
NEWACCOUNT-36.12213157117367,36.12213157,-0.278066199,,-1,NO,58709
NEWACCOUNT-36.12213592976332,36.12213593,-0.269564029,,-1,NO,58710
NEWACCOUNT-36.1221369355917,36.12213694,-0.277195833,,-1,NO,58712
NEWACCOUNT-36.12214464694262,36.12214465,-0.272845004,,-1,NO,58715
NEWACCOUNT-36.122145652770996,36.12214565,-0.214527605,,-1,NO,58716
NEWACCOUNT-36.12214766442776,36.12214766,-0.272734029,,-1,NO,58718
NEWACCOUNT-36.12214934080839,36.12214934,-0.213849346,,-1,NO,58719
NEWACCOUNT-36.122154369950294,36.12215437,-0.288798592,,-1,NO,58722
NEWACCOUNT-36.1221557110548,36.12215571,-0.272856404,,-1,NO,58724
NEWACCOUNT-36.12215604633093,36.12215605,-0.273175583,,-1,NO,58725
NEWACCOUNT-36.12215839326382,36.12215839,-0.174903896,,-1,NO,58726
NEWACCOUNT-36.12216241657734,36.12216242,-0.176507179,,-1,NO,58727
NEWACCOUNT-36.1221644282341,36.12216443,-0.29076932,,-1,NO,58728
NEWACCOUNT-36.122166439890854,36.12216644,-0.288108938,,-1,NO,58731
NEWACCOUNT-36.12216643989086,36.12216644,-0.175795726,,-1,NO,58732
NEWACCOUNT-36.12217649817467,36.1221765,-0.247195639,,-1,NO,58739
NEWACCOUNT-36.122178845107555,36.12217885,-0.171888772,,-1,NO,58740
NEWACCOUNT-36.12217951565981,36.12217952,-0.280282683,,-1,NO,58742
NEWACCOUNT-36.12218722701073,36.12218723,-0.17637441,,-1,NO,58743
NEWACCOUNT-36.12218890339136,36.1221889,-0.262180322,,-1,NO,58744
NEWACCOUNT-36.12219527363777,36.12219527,-0.173994631,,-1,NO,58746
NEWACCOUNT-36.12221036106348,36.12221036,-0.270272124,,-1,NO,58755
NEWACCOUNT-36.12222176045179,36.12222176,-0.178792745,,-1,NO,58758
NEWACCOUNT-36.122230142354965,36.12223014,-0.18126573,,-1,NO,58761
NEWACCOUNT-36.12224321812391,36.12224322,-0.176250023,,-1,NO,58764
NEWACCOUNT-36.12226065248251,36.12226065,-0.277443263,,-1,NO,58769
NEWACCOUNT-36.12226836383342,36.12226836,-0.279149799,,-1,NO,58772
NEWACCOUNT-36.122268699109554,36.1222687,-0.234270188,,-1,NO,58773
NEWACCOUNT-36.12228211015463,36.12228211,-0.245196071,,-1,NO,58777
NEWACCOUNT-36.12228613346815,36.12228613,-0.277001375,,-1,NO,58778
NEWACCOUNT-36.12229619175196,36.12229619,-0.290305974,,-1,NO,58779
NEWACCOUNT-36.12230021506548,36.12230022,-0.173404548,,-1,NO,58782
NEWACCOUNT-36.12230725586414,36.12230726,-0.213819507,,-1,NO,58784
NEWACCOUNT-36.122314631938934,36.12231463,-0.175172786,,-1,NO,58786
NEWACCOUNT-36.12231597304344,36.12231597,-0.264206039,,-1,NO,58787
NEWACCOUNT-36.1223303899169,36.12233039,-0.298422567,Southern Zone,-1,NO,58791
NEWACCOUNT-36.12231899052858,36.12231899,-0.278326035,,-1,NO,58789
NEWACCOUNT-36.12233307212591,36.12233307,-0.250348881,,-1,NO,58793
NEWACCOUNT-36.12235050648451,36.12235051,-0.238488596,,-1,NO,58799
NEWACCOUNT-36.122354194521904,36.12235419,-0.268604815,,-1,NO,58800
NEWACCOUNT-36.12235486507416,36.12235487,-0.260778883,,-1,NO,58801
NEWACCOUNT-36.12235855311155,36.12235855,-0.238707865,,-1,NO,58802
NEWACCOUNT-36.12236995249987,36.12236995,-0.278386049,,-1,NO,58805
NEWACCOUNT-36.12237498164177,36.12237498,-0.275217726,,-1,NO,58807
NEWACCOUNT-36.122379675507545,36.12237968,-0.263288734,,-1,NO,58811
NEWACCOUNT-36.12238101661205,36.12238102,-0.279059946,,-1,NO,58813
NEWACCOUNT-36.122419238090515,36.12241924,-0.294366451,Southern Zone,-1,NO,58826
NEWACCOUNT-36.122429966926575,36.12242997,-0.294382879,Southern Zone,-1,NO,58832
NEWACCOUNT-36.12238101661205,36.12238102,-0.268630966,,-1,NO,58814
NEWACCOUNT-36.12238135188818,36.12238135,-0.263440277,,-1,NO,58815
NEWACCOUNT-36.12238805741072,36.12238806,-0.272799072,,-1,NO,58818
NEWACCOUNT-36.12239275127649,36.12239275,-0.263683349,,-1,NO,58820
NEWACCOUNT-36.1223991215229,36.12239912,-0.278767924,,-1,NO,58822
NEWACCOUNT-36.122401133179665,36.12240113,-0.277345364,,-1,NO,58823
NEWACCOUNT-36.12241521477699,36.12241521,-0.175892621,,-1,NO,58825
NEWACCOUNT-36.1224215850234,36.12242159,-0.278423935,,-1,NO,58827
NEWACCOUNT-36.12242829054594,36.12242829,-0.181092728,,-1,NO,58831
NEWACCOUNT-36.12244572490454,36.12244572,-0.273524601,,-1,NO,58837
NEWACCOUNT-36.12246785312891,36.12246785,-0.176422019,,-1,NO,58843
NEWACCOUNT-36.12246986478567,36.12246986,-0.250504783,,-1,NO,58844
NEWACCOUNT-36.12247757613659,36.12247758,-0.279930648,,-1,NO,58846
NEWACCOUNT-36.122485622763634,36.12248562,-0.278238864,,-1,NO,58848
NEWACCOUNT-36.12248629331589,36.12248629,-0.250568821,,-1,NO,58849
NEWACCOUNT-36.12248629331589,36.12248629,-0.214498436,,-1,NO,58850
NEWACCOUNT-36.12249668687582,36.12249669,-0.295781297,Southern Zone,-1,NO,58853
NEWACCOUNT-36.12250104546547,36.12250105,-0.295515427,Southern Zone,-1,NO,58855
NEWACCOUNT-36.12251378595829,36.12251379,-0.294043249,Southern Zone,-1,NO,58859
NEWACCOUNT-36.12249165773392,36.12249166,-0.286446324,,-1,NO,58851
NEWACCOUNT-36.12249869853258,36.1224987,-0.176600721,,-1,NO,58854
NEWACCOUNT-36.12250339239836,36.12250339,-0.269540895,,-1,NO,58856
NEWACCOUNT-36.12250406295061,36.12250406,-0.273432066,,-1,NO,58857
NEWACCOUNT-36.12253122031689,36.12253122,-0.288035178,,-1,NO,58863
NEWACCOUNT-36.12253289669752,36.1225329,-0.175609314,,-1,NO,58864
NEWACCOUNT-36.122535578906536,36.12253558,-0.246651826,,-1,NO,58865
NEWACCOUNT-36.12254362553358,36.12254363,-0.177232713,,-1,NO,58870
NEWACCOUNT-36.1225476488471,36.12254765,-0.260698082,,-1,NO,58871
NEWACCOUNT-36.12255100160837,36.122551,-0.274827805,,-1,NO,58872
NEWACCOUNT-36.12255234271288,36.12255234,-0.266570046,,-1,NO,58873
NEWACCOUNT-36.12256206572056,36.12256207,-0.270353596,,-1,NO,58874
NEWACCOUNT-36.12256508320569,36.12256508,-0.183994864,,-1,NO,58876
NEWACCOUNT-36.12257178872824,36.12257179,-0.260584089,,-1,NO,58878
NEWACCOUNT-36.122586540877826,36.12258654,-0.274483815,,-1,NO,58882
NEWACCOUNT-36.12259056419134,36.12259056,-0.277949524,,-1,NO,58883
NEWACCOUNT-36.12259894609451,36.12259895,-0.184108186,,-1,NO,58884
NEWACCOUNT-36.12260162830353,36.12260163,-0.278663989,,-1,NO,58886
NEWACCOUNT-36.122616715729244,36.12261672,-0.277424153,,-1,NO,58891
NEWACCOUNT-36.12263146787882,36.12263147,-0.287924873,,-1,NO,58894
NEWACCOUNT-36.12263482064008,36.12263482,-0.277643756,,-1,NO,58898
NEWACCOUNT-36.122666001319885,36.122666,-0.237541114,,-1,NO,58906
NEWACCOUNT-36.12268779426813,36.12268779,-0.250190297,,-1,NO,58910
NEWACCOUNT-36.122693493962295,36.12269349,-0.279298324,,-1,NO,58913
NEWACCOUNT-36.122708581388,36.12270858,-0.238969378,,-1,NO,58919
NEWACCOUNT-36.122720651328564,36.12272065,-0.289635431,,-1,NO,58925
NEWACCOUNT-36.12272132188082,36.12272132,-0.18891535,,-1,NO,58926
NEWACCOUNT-36.12272433936596,36.12272434,-0.277781888,,-1,NO,58928
NEWACCOUNT-36.12273205071688,36.12273205,-0.188931778,,-1,NO,58929
NEWACCOUNT-36.12273506820202,36.12273507,-0.274736611,,-1,NO,58931
NEWACCOUNT-36.1227498203516,36.12274982,-0.297795944,,-1,NO,58937
NEWACCOUNT-36.12276591360569,36.12276591,-0.256145749,,-1,NO,58940
NEWACCOUNT-36.12277261912823,36.12277262,-0.289396046,,-1,NO,58942
NEWACCOUNT-36.122779324650764,36.12277932,-0.188073811,,-1,NO,58943
NEWACCOUNT-36.12278133630752,36.12278134,-0.188765482,,-1,NO,58944
NEWACCOUNT-36.12279273569584,36.12279274,-0.27333182,,-1,NO,58947
NEWACCOUNT-36.122800782322884,36.12280078,-0.220524981,,-1,NO,58950
NEWACCOUNT-36.12281084060669,36.12281084,-0.288997408,,-1,NO,58952
NEWACCOUNT-36.1228121817112,36.12281218,-0.278711598,,-1,NO,58954
NEWACCOUNT-36.122812516987324,36.12281252,-0.295102372,Southern Zone,-1,NO,58955
NEWACCOUNT-36.12283296883107,36.12283297,-0.294466026,Southern Zone,-1,NO,58962
NEWACCOUNT-36.12285241484642,36.12285241,-0.297199831,Southern Zone,-1,NO,58968
NEWACCOUNT-36.12282022833824,36.12282023,-0.255711236,,-1,NO,58958
NEWACCOUNT-36.12282123416662,36.12282123,-0.183598905,,-1,NO,58959
NEWACCOUNT-36.12282458692789,36.12282459,-0.283056389,,-1,NO,58960
NEWACCOUNT-36.12283565104008,36.12283565,-0.284736437,,-1,NO,58963
NEWACCOUNT-36.12283632159233,36.12283632,-0.273151108,,-1,NO,58964
NEWACCOUNT-36.1228396743536,36.12283967,-0.25933084,,-1,NO,58965
NEWACCOUNT-36.122843362390995,36.12284336,-0.27367011,,-1,NO,58966
NEWACCOUNT-36.122848726809025,36.12284873,-0.256851163,,-1,NO,58967
NEWACCOUNT-36.122857108712196,36.12285711,-0.22790234,,-1,NO,58969
NEWACCOUNT-36.122857108712196,36.12285711,-0.188644448,,-1,NO,58970
NEWACCOUNT-36.122864820063114,36.12286482,-0.269624043,,-1,NO,58972
NEWACCOUNT-36.122882924973965,36.12288292,-0.274685649,,-1,NO,58975
NEWACCOUNT-36.122884936630726,36.12288494,-0.274693025,,-1,NO,58977
NEWACCOUNT-36.12288795411587,36.12288795,-0.246490895,,-1,NO,58978
NEWACCOUNT-36.12289298325777,36.12289298,-0.259048876,,-1,NO,58979
NEWACCOUNT-36.122894659638405,36.12289466,-0.27756262,,-1,NO,58981
NEWACCOUNT-36.122904382646084,36.12290438,-0.245805597,,-1,NO,58984
NEWACCOUNT-36.12291645258665,36.12291645,-0.27872065,,-1,NO,58988
NEWACCOUNT-36.12292516976595,36.12292517,-0.182278594,,-1,NO,58992
NEWACCOUNT-36.122933216392994,36.12293322,-0.2873472,,-1,NO,58995
NEWACCOUNT-36.12293556332588,36.12293556,-0.245799898,,-1,NO,58998
NEWACCOUNT-36.12294126302004,36.12294126,-0.264831658,,-1,NO,58999
NEWACCOUNT-36.12294126302004,36.12294126,-0.253134329,,-1,NO,59000
NEWACCOUNT-36.1229432746768,36.12294327,-0.264171842,,-1,NO,59003
NEWACCOUNT-36.12294930964709,36.12294931,-0.248540419,,-1,NO,59009
NEWACCOUNT-36.12296540290117,36.1229654,-0.283974699,,-1,NO,59013
NEWACCOUNT-36.122970432043076,36.12297043,-0.245660424,,-1,NO,59016
NEWACCOUNT-36.122974790632725,36.12297479,-0.220259109,,-1,NO,59017
NEWACCOUNT-36.12297646701336,36.12297647,-0.25293987,,-1,NO,59018
NEWACCOUNT-36.1229969188571,36.12299692,-0.274752369,,-1,NO,59021
NEWACCOUNT-36.12300932407379,36.12300932,-0.274752704,,-1,NO,59025
NEWACCOUNT-36.1230156943202,36.12301569,-0.253697587,,-1,NO,59026
NEWACCOUNT-36.12302105873823,36.12302106,-0.25804641,,-1,NO,59028
NEWACCOUNT-36.12304486334324,36.12304486,-0.279431092,,-1,NO,59032
NEWACCOUNT-36.123046875,36.12304688,-0.29647598,Southern Zone,-1,NO,59034
NEWACCOUNT-36.12304922193288,36.12304922,-0.29418708,Southern Zone,-1,NO,59035
NEWACCOUNT-36.12307906150818,36.12307906,-0.296165183,Southern Zone,-1,NO,59041
NEWACCOUNT-36.12307168543339,36.12307169,-0.246046323,,-1,NO,59039
NEWACCOUNT-36.12307772040367,36.12307772,-0.264780026,,-1,NO,59040
NEWACCOUNT-36.12308710813522,36.12308711,-0.246501624,,-1,NO,59043
NEWACCOUNT-36.12309146672487,36.12309147,-0.268742276,,-1,NO,59045
NEWACCOUNT-36.12309146672487,36.12309147,-0.256542712,,-1,NO,59046
NEWACCOUNT-36.12309783697128,36.12309784,-0.24596284,,-1,NO,59047
NEWACCOUNT-36.12310856580734,36.12310857,-0.27847322,,-1,NO,59048
NEWACCOUNT-36.12310990691185,36.12310991,-0.263742693,,-1,NO,59049
NEWACCOUNT-36.12311560660601,36.12311561,-0.232787609,,-1,NO,59051
NEWACCOUNT-36.12312197685242,36.12312198,-0.278645885,,-1,NO,59052
NEWACCOUNT-36.12314209342003,36.12314209,-0.289012495,,-1,NO,59057
NEWACCOUNT-36.123152151703835,36.12315215,-0.245560513,,-1,NO,59060
NEWACCOUNT-36.12315382808447,36.12315383,-0.28587368,,-1,NO,59061
NEWACCOUNT-36.12315583974123,36.12315584,-0.295038,Southern Zone,-1,NO,59062
NEWACCOUNT-36.12315617501736,36.12315618,-0.274784219,,-1,NO,59063
NEWACCOUNT-36.12317863851786,36.12317864,-0.283363498,,-1,NO,59067
NEWACCOUNT-36.12318333238363,36.12318333,-0.283535158,,-1,NO,59068
NEWACCOUNT-36.123200096189976,36.1232001,-0.284006885,,-1,NO,59071
NEWACCOUNT-36.12320076674223,36.12320077,-0.287738798,,-1,NO,59072
NEWACCOUNT-36.12320579588413,36.1232058,-0.278811174,,-1,NO,59073
NEWACCOUNT-36.123210825026035,36.12321083,-0.246115725,,-1,NO,59076
NEWACCOUNT-36.12321887165308,36.12321887,-0.257415762,,-1,NO,59078
NEWACCOUNT-36.123230271041386,36.12323027,-0.22063361,,-1,NO,59081
NEWACCOUNT-36.12323161214591,36.12323161,-0.257589434,,-1,NO,59082
NEWACCOUNT-36.123232282698154,36.12323228,-0.260039271,,-1,NO,59083
NEWACCOUNT-36.12323462963104,36.12323463,-0.271837511,,-1,NO,59084
NEWACCOUNT-36.12324133515358,36.12324134,-0.272881549,,-1,NO,59085
NEWACCOUNT-36.12326983362436,36.12326983,-0.277813739,,-1,NO,59092
NEWACCOUNT-36.12327083945274,36.12327084,-0.247922511,,-1,NO,59093
NEWACCOUNT-36.123273856937885,36.12327386,-0.221952911,,-1,NO,59094
NEWACCOUNT-36.12327788025141,36.12327788,-0.262720111,,-1,NO,59096
NEWACCOUNT-36.123315431177616,36.12331543,-0.269581798,,-1,NO,59104
NEWACCOUNT-36.12332750111818,36.1233275,-0.256555452,,-1,NO,59108
NEWACCOUNT-36.1233352124691,36.12333521,-0.286263936,,-1,NO,59110
NEWACCOUNT-36.123337894678116,36.12333789,-0.25776344,,-1,NO,59111
NEWACCOUNT-36.12336035817861,36.12336036,-0.260082857,,-1,NO,59113
NEWACCOUNT-36.12337678670884,36.12337679,-0.287482315,,-1,NO,59117
NEWACCOUNT-36.12338483333588,36.12338483,-0.254027831,,-1,NO,59121
NEWACCOUNT-36.1234388127923,36.12343881,-0.29435304,Southern Zone,-1,NO,59132
NEWACCOUNT-36.12344082444906,36.12344082,-0.2956549,Southern Zone,-1,NO,59134
NEWACCOUNT-36.12345591187477,36.12345591,-0.296891046,Southern Zone,-1,NO,59139
NEWACCOUNT-36.12341467291117,36.12341467,-0.288404983,,-1,NO,59126
NEWACCOUNT-36.123434118926525,36.12343412,-0.27254963,,-1,NO,59128
NEWACCOUNT-36.12343680113554,36.1234368,-0.18900755,,-1,NO,59131
NEWACCOUNT-36.123440824449055,36.12344082,-0.24812971,,-1,NO,59133
NEWACCOUNT-36.12344887107611,36.12344887,-0.29069489,,-1,NO,59135
NEWACCOUNT-36.123451553285115,36.12345155,-0.197594258,,-1,NO,59138
NEWACCOUNT-36.12345691770315,36.12345692,-0.180231408,,-1,NO,59140
NEWACCOUNT-36.12346027046442,36.12346027,-0.267094747,,-1,NO,59141
NEWACCOUNT-36.12347301095725,36.12347301,-0.180234761,,-1,NO,59146
NEWACCOUNT-36.1234787106514,36.12347871,-0.180314221,,-1,NO,59148
NEWACCOUNT-36.12348306924105,36.12348307,-0.180290752,,-1,NO,59150
NEWACCOUNT-36.12348809838295,36.1234881,-0.248169272,,-1,NO,59153
NEWACCOUNT-36.123491786420345,36.12349179,-0.18776033,,-1,NO,59154
NEWACCOUNT-36.123501509428024,36.12350151,-0.287005223,,-1,NO,59157
NEWACCOUNT-36.12351391464472,36.12351391,-0.29530387,Southern Zone,-1,NO,59161
NEWACCOUNT-36.12350217998028,36.12350218,-0.283884846,,-1,NO,59158
NEWACCOUNT-36.123502515256405,36.12350252,-0.287926885,,-1,NO,59159
NEWACCOUNT-36.12350653856993,36.12350654,-0.181944325,,-1,NO,59160
NEWACCOUNT-36.123521625995636,36.12352163,-0.180350095,,-1,NO,59163
NEWACCOUNT-36.12352330237627,36.1235233,-0.183981117,,-1,NO,59164
NEWACCOUNT-36.12352732568979,36.12352733,-0.182854595,,-1,NO,59166
NEWACCOUNT-36.123527996242046,36.123528,-0.233376014,,-1,NO,59167
NEWACCOUNT-36.123532354831696,36.12353235,-0.283652168,,-1,NO,59170
NEWACCOUNT-36.12353436648846,36.12353437,-0.288890792,,-1,NO,59172
NEWACCOUNT-36.123541072010994,36.12354107,-0.182955513,,-1,NO,59174
NEWACCOUNT-36.12354710698128,36.12354711,-0.211532269,,-1,NO,59176
NEWACCOUNT-36.123548448085785,36.12354845,-0.263379257,,-1,NO,59178
NEWACCOUNT-36.12355213612318,36.12355214,-0.263115062,,-1,NO,59179
NEWACCOUNT-36.12356957048178,36.12356957,-0.286203923,,-1,NO,59183
NEWACCOUNT-36.12357225269079,36.12357225,-0.288829437,,-1,NO,59184
NEWACCOUNT-36.1235735937953,36.12357359,-0.288760036,,-1,NO,59185
NEWACCOUNT-36.12358029931784,36.1235803,-0.257746341,,-1,NO,59187
NEWACCOUNT-36.12358231097459,36.12358231,-0.180339031,,-1,NO,59188
NEWACCOUNT-36.12359035760164,36.12359036,-0.287668726,,-1,NO,59190
NEWACCOUNT-36.12359371036291,36.12359371,-0.260779889,,-1,NO,59191
NEWACCOUNT-36.12359706312418,36.12359706,-0.28600343,,-1,NO,59192
NEWACCOUNT-36.12362489104271,36.12362489,-0.25426051,,-1,NO,59200
NEWACCOUNT-36.123629584908485,36.12362958,-0.264442742,,-1,NO,59204
NEWACCOUNT-36.123640313744545,36.12364031,-0.262345276,,-1,NO,59206
NEWACCOUNT-36.12364266067743,36.12364266,-0.189021967,,-1,NO,59208
NEWACCOUNT-36.123653054237366,36.12365305,-0.18477203,,-1,NO,59211
NEWACCOUNT-36.123653389513485,36.12365339,-0.270736141,,-1,NO,59212
NEWACCOUNT-36.12366143614054,36.12366144,-0.260793635,,-1,NO,59215
NEWACCOUNT-36.12367048859596,36.12367049,-0.188939154,,-1,NO,59218
NEWACCOUNT-36.12367082387209,36.12367082,-0.267631854,,-1,NO,59219
NEWACCOUNT-36.12367585301399,36.12367585,-0.244491662,,-1,NO,59220
NEWACCOUNT-36.123689264059074,36.12368926,-0.180916709,,-1,NO,59224
NEWACCOUNT-36.123689599335194,36.1236896,-0.287537299,,-1,NO,59225
NEWACCOUNT-36.12370569258928,36.12370569,-0.267624143,,-1,NO,59229
NEWACCOUNT-36.12370602786541,36.12370603,-0.283982411,,-1,NO,59230
NEWACCOUNT-36.123725809156895,36.12372581,-0.29682198,Southern Zone,-1,NO,59235
NEWACCOUNT-36.123715750873096,36.12371575,-0.25983442,,-1,NO,59233
NEWACCOUNT-36.123727820813656,36.12372782,-0.272669322,,-1,NO,59236
NEWACCOUNT-36.1237358674407,36.12373587,-0.287655985,,-1,NO,59240
NEWACCOUNT-36.12375061959028,36.12375062,-0.286921069,,-1,NO,59242
NEWACCOUNT-36.12375900149345,36.123759,-0.267831676,,-1,NO,59244
NEWACCOUNT-36.1237633600831,36.12376336,-0.259690588,,-1,NO,59246
NEWACCOUNT-36.123766377568245,36.12376638,-0.288709745,,-1,NO,59248
NEWACCOUNT-36.1237670481205,36.12376705,-0.264812883,,-1,NO,59249
NEWACCOUNT-36.1237734183669,36.12377342,-0.254461674,,-1,NO,59250
NEWACCOUNT-36.12377509474754,36.12377509,-0.28395693,,-1,NO,59251
NEWACCOUNT-36.12378314137459,36.12378314,-0.288319153,,-1,NO,59253
NEWACCOUNT-36.12379152327776,36.12379152,-0.28702031,,-1,NO,59254
NEWACCOUNT-36.123799569904804,36.12379957,-0.26924552,,-1,NO,59257
NEWACCOUNT-36.12382102757692,36.12382103,-0.295971061,Southern Zone,-1,NO,59267
NEWACCOUNT-36.123809292912476,36.12380929,-0.249787299,,-1,NO,59264
NEWACCOUNT-36.12381365150213,36.12381365,-0.287986563,,-1,NO,59265
NEWACCOUNT-36.123817674815655,36.12381767,-0.213614319,,-1,NO,59266
NEWACCOUNT-36.12382169812918,36.1238217,-0.2841363,,-1,NO,59268
NEWACCOUNT-36.12383175641298,36.12383176,-0.172861403,,-1,NO,59271
NEWACCOUNT-36.12383343279362,36.12383343,-0.186200298,,-1,NO,59272
NEWACCOUNT-36.123833768069744,36.12383377,-0.251180358,,-1,NO,59273
NEWACCOUNT-36.123839132487774,36.12383913,-0.257082501,,-1,NO,59277
NEWACCOUNT-36.12383980304003,36.1238398,-0.287000529,,-1,NO,59278
NEWACCOUNT-36.12384483218193,36.12384483,-0.187081735,,-1,NO,59281
NEWACCOUNT-36.12385354936123,36.12385355,-0.253784423,,-1,NO,59283
NEWACCOUNT-36.12385656684637,36.12385657,-0.286185818,,-1,NO,59285
NEWACCOUNT-36.123874336481094,36.12387434,-0.287590943,,-1,NO,59289
NEWACCOUNT-36.12387903034686,36.12387903,-0.277502271,,-1,NO,59290
NEWACCOUNT-36.12391959875822,36.1239196,-0.296521912,Southern Zone,-1,NO,59304
NEWACCOUNT-36.12389076501131,36.12389077,-0.288136095,,-1,NO,59295
NEWACCOUNT-36.123905181884766,36.12390518,-0.287179564,,-1,NO,59299
NEWACCOUNT-36.1239118874073,36.12391189,-0.296658703,,-1,NO,59301
NEWACCOUNT-36.12394642084837,36.12394642,-0.187810621,,-1,NO,59308
NEWACCOUNT-36.12396016716957,36.12396017,-0.284010238,,-1,NO,59311
NEWACCOUNT-36.12396486103535,36.12396486,-0.288349998,,-1,NO,59313
NEWACCOUNT-36.123965196311474,36.1239652,-0.283958942,,-1,NO,59314
NEWACCOUNT-36.12397827208042,36.12397827,-0.25666274,,-1,NO,59318
NEWACCOUNT-36.12398497760296,36.12398498,-0.284071593,,-1,NO,59320
NEWACCOUNT-36.12398732453585,36.12398732,-0.265076407,,-1,NO,59322
NEWACCOUNT-36.12399101257325,36.12399101,-0.212588046,,-1,NO,59324
NEWACCOUNT-36.12399369478226,36.12399369,-0.277593801,,-1,NO,59325
NEWACCOUNT-36.124007441103466,36.12400744,-0.25673013,,-1,NO,59327
NEWACCOUNT-36.12406477332115,36.12406477,-0.297760405,Southern Zone,-1,NO,59335
NEWACCOUNT-36.12404365092516,36.12404365,-0.171770755,,-1,NO,59331
NEWACCOUNT-36.12407382577658,36.12407383,-0.167560041,,-1,NO,59336
NEWACCOUNT-36.124092936515815,36.12409294,-0.288215889,,-1,NO,59341
NEWACCOUNT-36.12409930676222,36.12409931,-0.288207843,,-1,NO,59343
NEWACCOUNT-36.12410098314285,36.12410098,-0.284174186,,-1,NO,59344
NEWACCOUNT-36.12410668283701,36.12410668,-0.267597656,,-1,NO,59349
NEWACCOUNT-36.12410802394152,36.12410802,-0.173251998,,-1,NO,59350
